ts,symbol,exchange,bid,ask,mid
2024-10-01 09:31:37.300,BTC-USD,Gemini,29816.02895182936,29817.937146956396,29816.98304939288
2024-10-01 09:31:37.400,BTC-USD,Gemini,29817.630941529285,29818.74548930374,29818.188215416514
2024-10-01 09:31:37.400,BTC-USD,Coinbase,29818.491875835098,29819.060118778332,29818.775997306715
2024-10-01 09:31:37.500,BTC-USD,Gemini,29819.612685361513,29819.954097435624,29819.783391398567
2024-10-01 09:31:37.500,BTC-USD,Coinbase,29819.877034938734,29820.621971259017,29820.249503098876
2024-10-01 09:31:37.600,BTC-USD,Gemini,29815.12670958841,29816.00960725851,29815.568158423463
2024-10-01 09:31:37.600,BTC-USD,Coinbase,29814.52015543697,29816.493174598945,29815.506665017958
2024-10-01 09:31:37.700,BTC-USD,Gemini,29814.88919146463,29817.245411479817,29816.067301472223
2024-10-01 09:31:37.700,BTC-USD,Coinbase,29815.165011885456,29816.323994179536,29815.744503032496
2024-10-01 09:31:37.800,BTC-USD,Coinbase,29820.216816302258,29821.949316540245,29821.08306642125
2024-10-01 09:31:37.800,BTC-USD,Gemini,29820.593995875326,29822.502325887726,29821.548160881524
2024-10-01 09:31:37.900,BTC-USD,Coinbase,29825.73308778631,29827.059146767835,29826.396117277072
2024-10-01 09:31:37.900,BTC-USD,Gemini,29825.17766452265,29827.044330764093,29826.110997643373
2024-10-01 09:31:38.000,BTC-USD,Coinbase,29830.618882730538,29832.278761821777,29831.448822276157
2024-10-01 09:31:38.000,BTC-USD,Gemini,29830.535241146485,29832.04281495173,29831.289028049105
2024-10-01 09:31:38.100,BTC-USD,Gemini,29829.520125032996,29830.936678526352,29830.228401779674
2024-10-01 09:31:38.100,BTC-USD,Coinbase,29830.393926505065,29831.000118359843,29830.697022432454
2024-10-01 09:31:38.200,BTC-USD,Gemini,29827.92878186193,29829.355807817356,29828.642294839643
2024-10-01 09:31:38.200,BTC-USD,Coinbase,29828.380170889188,29829.63254038463,29829.00635563691
2024-10-01 09:31:38.300,BTC-USD,Coinbase,29826.237766720176,29827.86631569549,29827.052041207833
2024-10-01 09:31:38.300,BTC-USD,Gemini,29825.958830293617,29827.789252276725,29826.87404128517
2024-10-01 09:31:38.400,BTC-USD,Coinbase,29829.453990974704,29830.576888557996,29830.01543976635
2024-10-01 09:31:38.400,BTC-USD,Gemini,29830.163883483765,29830.055561861747,29830.109722672758
2024-10-01 09:31:38.500,BTC-USD,Coinbase,29840.988322326353,29842.561230211446,29841.7747762689
2024-10-01 09:31:38.500,BTC-USD,Gemini,29840.015739785646,29842.148602072477,29841.08217092906
2024-10-01 09:31:38.600,BTC-USD,Coinbase,29847.926525728493,29849.673068880897,29848.799797304695
2024-10-01 09:31:38.600,BTC-USD,Gemini,29848.557756771996,29849.849188206306,29849.20347248915
2024-10-01 09:31:38.700,BTC-USD,Gemini,29855.27440536452,29858.52511530336,29856.899760333938
2024-10-01 09:31:38.700,BTC-USD,Coinbase,29855.86790865878,29857.589414827366,29856.728661743073
2024-10-01 09:31:38.800,BTC-USD,Gemini,29862.355833870773,29863.300449595652,29862.82814173321
2024-10-01 09:31:38.800,BTC-USD,Coinbase,29863.074127360895,29863.882240954445,29863.47818415767
2024-10-01 09:31:38.900,BTC-USD,Coinbase,29854.483890770804,29856.34482840111,29855.414359585957
2024-10-01 09:31:38.900,BTC-USD,Gemini,29855.035699618456,29856.082038600995,29855.558869109725
2024-10-01 09:31:39.000,BTC-USD,Gemini,29854.56862806225,29855.47919782599,29855.023912944118
2024-10-01 09:31:39.000,BTC-USD,Coinbase,29853.724080256798,29855.097446392363,29854.41076332458
2024-10-01 09:31:39.100,BTC-USD,Gemini,29852.714022983724,29852.904872537907,29852.809447760817
2024-10-01 09:31:39.100,BTC-USD,Coinbase,29851.86000652264,29852.635076643917,29852.247541583278
2024-10-01 09:31:39.200,BTC-USD,Gemini,29858.261494963648,29860.039361918167,29859.15042844091
2024-10-01 09:31:39.200,BTC-USD,Coinbase,29857.65094808383,29859.339912217067,29858.495430150448
2024-10-01 09:31:39.300,BTC-USD,Gemini,29867.152527882357,29868.09011122594,29867.62131955415
2024-10-01 09:31:39.300,BTC-USD,Coinbase,29866.4965906546,29867.378127611817,29866.937359133208
2024-10-01 09:31:39.400,BTC-USD,Gemini,29863.820182178595,29863.726220418288,29863.77320129844
2024-10-01 09:31:39.400,BTC-USD,Coinbase,29863.118147174344,29864.11739337933,29863.617770276836
2024-10-01 09:31:39.500,BTC-USD,Gemini,29862.390175222226,29864.258133491963,29863.324154357095
2024-10-01 09:31:39.500,BTC-USD,Coinbase,29863.248853420395,29864.373290655196,29863.811072037795
2024-10-01 09:31:39.600,BTC-USD,Gemini,29866.83557037788,29866.889239822987,29866.862405100434
2024-10-01 09:31:39.600,BTC-USD,Coinbase,29865.96789193134,29867.226017461984,29866.596954696663
2024-10-01 09:31:39.700,BTC-USD,Coinbase,29863.775361379983,29864.533982308098,29864.15467184404
2024-10-01 09:31:39.700,BTC-USD,Gemini,29864.15570988947,29864.623441678137,29864.389575783804
2024-10-01 09:31:39.800,BTC-USD,Gemini,29860.789035798236,29861.7886625558,29861.288849177017
2024-10-01 09:31:39.800,BTC-USD,Coinbase,29860.124555422568,29861.899571244503,29861.012063333535
2024-10-01 09:31:39.900,BTC-USD,Gemini,29856.172179551922,29857.595498395236,29856.88383897358
2024-10-01 09:31:39.900,BTC-USD,Coinbase,29856.759989807233,29858.489744481052,29857.624867144143
2024-10-01 09:31:40.000,BTC-USD,Coinbase,29861.57060482349,29862.528008999874,29862.049306911682
2024-10-01 09:31:40.000,BTC-USD,Gemini,29862.4225981029,29862.348467296255,29862.385532699576
2024-10-01 09:31:40.100,BTC-USD,Coinbase,29856.526010309968,29858.481421045104,29857.503715677536
2024-10-01 09:31:40.100,BTC-USD,Gemini,29856.49672728017,29858.67142324848,29857.584075264327
2024-10-01 09:31:40.200,BTC-USD,Gemini,29862.739823592638,29863.367582900053,29863.053703246347
2024-10-01 09:31:40.200,BTC-USD,Coinbase,29862.8860940776,29863.474511498214,29863.180302787907
2024-10-01 09:31:40.300,BTC-USD,Coinbase,29863.272906491584,29863.956211767407,29863.614559129495
2024-10-01 09:31:40.300,BTC-USD,Gemini,29863.63273008744,29863.590241029913,29863.61148555868
2024-10-01 09:31:40.400,BTC-USD,Coinbase,29866.548376087823,29868.197416661835,29867.37289637483
2024-10-01 09:31:40.400,BTC-USD,Gemini,29866.94288934352,29869.101301514187,29868.022095428852
2024-10-01 09:31:40.500,BTC-USD,Coinbase,29874.666175390557,29875.52999647495,29875.098085932754
2024-10-01 09:31:40.500,BTC-USD,Gemini,29874.029060339253,29876.145353186246,29875.08720676275
2024-10-01 09:31:40.600,BTC-USD,Coinbase,29871.34700223243,29872.159903372656,29871.753452802543
2024-10-01 09:31:40.600,BTC-USD,Gemini,29871.07561312449,29872.65189178896,29871.863752456724
2024-10-01 09:31:40.700,BTC-USD,Gemini,29866.588809770976,29867.20074595617,29866.89477786357
2024-10-01 09:31:40.700,BTC-USD,Coinbase,29867.403265410972,29867.936858264173,29867.670061837573
2024-10-01 09:31:40.800,BTC-USD,Gemini,29870.306745152928,29870.424823340905,29870.36578424692
2024-10-01 09:31:40.800,BTC-USD,Coinbase,29869.306973656803,29870.300493720377,29869.80373368859
2024-10-01 09:31:40.900,BTC-USD,Gemini,29865.24375990138,29865.26284470487,29865.253302303125
2024-10-01 09:31:40.900,BTC-USD,Coinbase,29864.339260298406,29864.951813922886,29864.645537110646
2024-10-01 09:31:41.000,BTC-USD,Gemini,29861.16035399327,29861.976587344878,29861.568470669074
2024-10-01 09:31:41.000,BTC-USD,Coinbase,29860.267102456888,29861.72371324235,29860.99540784962
2024-10-01 09:31:41.100,BTC-USD,Gemini,29859.43144548647,29860.94936316946,29860.190404327965
2024-10-01 09:31:41.100,BTC-USD,Coinbase,29860.173350385372,29860.68271683282,29860.428033609096
2024-10-01 09:31:41.200,BTC-USD,Coinbase,29860.634870845155,29861.789773925273,29861.212322385214
2024-10-01 09:31:41.200,BTC-USD,Gemini,29860.296428396716,29862.225384728008,29861.260906562362
2024-10-01 09:31:41.300,BTC-USD,Coinbase,29854.081298827114,29855.909619578488,29854.9954592028
2024-10-01 09:31:41.300,BTC-USD,Gemini,29854.451507876012,29856.551311804364,29855.501409840188
2024-10-01 09:31:41.400,BTC-USD,Coinbase,29852.41136833668,29853.758329463177,29853.08484889993
2024-10-01 09:31:41.400,BTC-USD,Gemini,29852.430922848966,29852.79500142034,29852.612962134655
2024-10-01 09:31:41.500,BTC-USD,Gemini,29855.844746457795,29857.32626887619,29856.58550766699
2024-10-01 09:31:41.500,BTC-USD,Coinbase,29855.499672651753,29856.49411112162,29855.996891886687
2024-10-01 09:31:41.600,BTC-USD,Gemini,29862.936195040227,29862.50910691404,29862.722650977135
2024-10-01 09:31:41.600,BTC-USD,Coinbase,29862.380580557467,29863.043145580807,29862.711863069137
2024-10-01 09:31:41.700,BTC-USD,Gemini,29851.635033904517,29853.6639369638,29852.649485434158
2024-10-01 09:31:41.700,BTC-USD,Coinbase,29851.949307221697,29853.88077949984,29852.91504336077
2024-10-01 09:31:41.800,BTC-USD,Coinbase,29859.17017201283,29859.697697848354,29859.433934930592
2024-10-01 09:31:41.800,BTC-USD,Gemini,29859.361583203266,29860.456941108183,29859.909262155725
2024-10-01 09:31:41.900,BTC-USD,Coinbase,29863.208825083675,29864.45843133241,29863.83362820804
2024-10-01 09:31:41.900,BTC-USD,Gemini,29862.752097968027,29865.2422395376,29863.997168752816
2024-10-01 09:31:42.000,BTC-USD,Coinbase,29857.89351752641,29858.946368056055,29858.41994279123
2024-10-01 09:31:42.000,BTC-USD,Gemini,29858.03215201967,29858.139704662968,29858.08592834132
2024-10-01 09:31:42.100,BTC-USD,Gemini,29849.58491385938,29852.099743586223,29850.8423287228
2024-10-01 09:31:42.100,BTC-USD,Coinbase,29850.259443464878,29851.912677407134,29851.086060436006
2024-10-01 09:31:42.200,BTC-USD,Coinbase,29852.475360170283,29853.860836051666,29853.168098110975
2024-10-01 09:31:42.200,BTC-USD,Gemini,29851.55789404075,29854.48948622778,29853.023690134265
2024-10-01 09:31:42.300,BTC-USD,Gemini,29849.394660990907,29852.742698085738,29851.068679538323
2024-10-01 09:31:42.300,BTC-USD,Coinbase,29850.122330346258,29852.03004769146,29851.07618901886
2024-10-01 09:31:42.400,BTC-USD,Coinbase,29850.790795071473,29852.718657596037,29851.754726333755
2024-10-01 09:31:42.400,BTC-USD,Gemini,29850.93882534747,29853.47285881409,29852.20584208078
2024-10-01 09:31:42.500,BTC-USD,Gemini,29854.3603048938,29856.39771133272,29855.37900811326
2024-10-01 09:31:42.500,BTC-USD,Coinbase,29855.250294260364,29856.841157148014,29856.04572570419
2024-10-01 09:31:42.600,BTC-USD,Gemini,29853.54533406779,29855.609961558104,29854.57764781295
2024-10-01 09:31:42.600,BTC-USD,Coinbase,29853.583925444364,29854.798668192227,29854.191296818295
2024-10-01 09:31:42.700,BTC-USD,Coinbase,29854.34993565585,29855.65077103183,29855.00035334384
2024-10-01 09:31:42.700,BTC-USD,Gemini,29854.102714523786,29855.20589848383,29854.654306503806
2024-10-01 09:31:42.800,BTC-USD,Gemini,29857.315861229392,29858.754351384625,29858.03510630701
2024-10-01 09:31:42.800,BTC-USD,Coinbase,29856.429032334152,29858.307330028456,29857.368181181304
2024-10-01 09:31:42.900,BTC-USD,Gemini,29860.188346306557,29863.18053497789,29861.684440642224
2024-10-01 09:31:42.900,BTC-USD,Coinbase,29860.99557070143,29862.599593570252,29861.79758213584
2024-10-01 09:31:43.000,BTC-USD,Gemini,29869.363635193626,29871.298805177026,29870.331220185326
2024-10-01 09:31:43.000,BTC-USD,Coinbase,29869.762035470238,29871.385169115252,29870.573602292745
2024-10-01 09:31:43.100,BTC-USD,Gemini,29877.5167190428,29879.477403326644,29878.497061184724
2024-10-01 09:31:43.100,BTC-USD,Coinbase,29878.091258468463,29880.000933116928,29879.046095792695
2024-10-01 09:31:43.200,BTC-USD,Gemini,29880.547224544367,29880.43221269781,29880.489718621087
2024-10-01 09:31:43.200,BTC-USD,Coinbase,29879.717635994588,29880.776788507785,29880.247212251186
2024-10-01 09:31:43.300,BTC-USD,Coinbase,29878.198384650936,29879.943855855,29879.071120252967
2024-10-01 09:31:43.300,BTC-USD,Gemini,29878.923311614522,29880.818364697006,29879.870838155766
2024-10-01 09:31:43.400,BTC-USD,Gemini,29890.932749331037,29892.13000271604,29891.531376023537
2024-10-01 09:31:43.400,BTC-USD,Coinbase,29890.072692673035,29891.70334544484,29890.888019058937
2024-10-01 09:31:43.500,BTC-USD,Gemini,29893.084001988114,29895.30256586223,29894.19328392517
2024-10-01 09:31:43.500,BTC-USD,Coinbase,29893.539433441012,29894.614975781453,29894.077204611232
2024-10-01 09:31:43.600,BTC-USD,Coinbase,29895.388920258454,29897.02149782468,29896.205209041567
2024-10-01 09:31:43.600,BTC-USD,Gemini,29894.67520450756,29897.469846737527,29896.07252562254
2024-10-01 09:31:43.700,BTC-USD,Coinbase,29890.395599963573,29891.055992802547,29890.72579638306
2024-10-01 09:31:43.700,BTC-USD,Gemini,29890.118320438374,29891.15264886823,29890.6354846533
2024-10-01 09:31:43.800,BTC-USD,Gemini,29893.946622453415,29895.665272625898,29894.80594753966
2024-10-01 09:31:43.800,BTC-USD,Coinbase,29894.33849947486,29894.865330516284,29894.601914995572
2024-10-01 09:31:43.900,BTC-USD,Coinbase,29889.831112319505,29891.641968115375,29890.73654021744
2024-10-01 09:31:43.900,BTC-USD,Gemini,29889.16806702219,29890.927085220967,29890.04757612158
2024-10-01 09:31:44.000,BTC-USD,Gemini,29886.615049383254,29888.565480702997,29887.590265043124
2024-10-01 09:31:44.000,BTC-USD,Coinbase,29887.476052700404,29889.44179252431,29888.458922612357
2024-10-01 09:31:44.100,BTC-USD,Gemini,29881.437943072946,29882.747526444295,29882.09273475862
2024-10-01 09:31:44.100,BTC-USD,Coinbase,29881.242131550567,29882.39128789154,29881.816709721053
2024-10-01 09:31:44.200,BTC-USD,Gemini,29878.722833805004,29878.81463639625,29878.768735100628
2024-10-01 09:31:44.200,BTC-USD,Coinbase,29878.694588870832,29879.779228023694,29879.236908447263
2024-10-01 09:31:44.300,BTC-USD,Gemini,29879.90174848842,29880.3201560614,29880.11095227491
2024-10-01 09:31:44.300,BTC-USD,Coinbase,29879.12786504644,29879.967986166124,29879.547925606283
2024-10-01 09:31:44.400,BTC-USD,Gemini,29871.230977413565,29873.539745747566,29872.385361580564
2024-10-01 09:31:44.400,BTC-USD,Coinbase,29871.13286014196,29873.03808809662,29872.08547411929
2024-10-01 09:31:44.500,BTC-USD,Coinbase,29867.189321515085,29868.07995033516,29867.634635925122
2024-10-01 09:31:44.500,BTC-USD,Gemini,29867.479434104072,29867.24293479831,29867.36118445119
2024-10-01 09:31:44.600,BTC-USD,Coinbase,29866.51359855072,29867.982694239032,29867.248146394875
2024-10-01 09:31:44.600,BTC-USD,Gemini,29867.262627146596,29868.371748323443,29867.817187735018
2024-10-01 09:31:44.700,BTC-USD,Coinbase,29860.105256786082,29861.828650687174,29860.966953736628
2024-10-01 09:31:44.700,BTC-USD,Gemini,29860.837347741388,29861.338889297054,29861.08811851922
2024-10-01 09:31:44.800,BTC-USD,Coinbase,29854.149197227463,29855.32861846878,29854.73890784812
2024-10-01 09:31:44.800,BTC-USD,Gemini,29854.743457546316,29854.950684370677,29854.847070958494
2024-10-01 09:31:44.900,BTC-USD,Coinbase,29849.633597210202,29851.57036970568,29850.601983457942
2024-10-01 09:31:44.900,BTC-USD,Gemini,29849.70383423114,29851.139501651713,29850.421667941424
2024-10-01 09:31:45.000,BTC-USD,Coinbase,29843.078117452398,29844.126569355325,29843.60234340386
2024-10-01 09:31:45.000,BTC-USD,Gemini,29842.716234379393,29843.582490354107,29843.14936236675
2024-10-01 09:31:45.100,BTC-USD,Gemini,29846.27556307407,29847.42239985743,29846.84898146575
2024-10-01 09:31:45.100,BTC-USD,Coinbase,29845.82783950942,29847.492658359002,29846.66024893421
2024-10-01 09:31:45.200,BTC-USD,Coinbase,29841.30763057064,29842.128991490077,29841.71831103036
2024-10-01 09:31:45.200,BTC-USD,Gemini,29840.67408033775,29841.890429934603,29841.282255136175
2024-10-01 09:31:45.300,BTC-USD,Gemini,29844.646745042333,29846.957967066748,29845.80235605454
2024-10-01 09:31:45.300,BTC-USD,Coinbase,29844.93713464272,29846.158759488048,29845.547947065385
2024-10-01 09:31:45.400,BTC-USD,Gemini,29849.0699828577,29851.75998359553,29850.414983226616
2024-10-01 09:31:45.400,BTC-USD,Coinbase,29849.37848365266,29850.926549716103,29850.152516684382
2024-10-01 09:31:45.500,BTC-USD,Coinbase,29843.752114556846,29844.631391505696,29844.19175303127
2024-10-01 09:31:45.500,BTC-USD,Gemini,29843.194128691877,29844.796948602034,29843.995538646956
2024-10-01 09:31:45.600,BTC-USD,Gemini,29843.862860436533,29844.373223209852,29844.118041823192
2024-10-01 09:31:45.600,BTC-USD,Coinbase,29843.520669011108,29845.270547221924,29844.395608116516
2024-10-01 09:31:45.700,BTC-USD,Gemini,29840.111429708482,29843.410518630186,29841.760974169334
2024-10-01 09:31:45.700,BTC-USD,Coinbase,29841.05829070683,29842.96857003009,29842.01343036846
2024-10-01 09:31:45.800,BTC-USD,Gemini,29836.75464843459,29837.399558946643,29837.077103690615
2024-10-01 09:31:45.800,BTC-USD,Coinbase,29835.8863445141,29836.820001653356,29836.353173083728
2024-10-01 09:31:45.900,BTC-USD,Gemini,29835.058847738408,29834.4493190863,29834.754083412354
2024-10-01 09:31:45.900,BTC-USD,Coinbase,29834.066748405327,29835.30800961529,29834.68737901031
2024-10-01 09:31:46.000,BTC-USD,Coinbase,29833.223980615832,29833.74924342674,29833.486612021286
2024-10-01 09:31:46.000,BTC-USD,Gemini,29832.929073451174,29834.745540425694,29833.837306938432
2024-10-01 09:31:46.100,BTC-USD,Coinbase,29836.47432084098,29837.580803548004,29837.027562194493
2024-10-01 09:31:46.100,BTC-USD,Gemini,29835.698312949145,29837.411442950935,29836.55487795004
2024-10-01 09:31:46.200,BTC-USD,Gemini,29841.71889560121,29843.799162775656,29842.759029188433
2024-10-01 09:31:46.200,BTC-USD,Coinbase,29841.43757463948,29842.833779915716,29842.135677277598
2024-10-01 09:31:46.300,BTC-USD,Coinbase,29836.284386585594,29837.02718334558,29836.655784965587
2024-10-01 09:31:46.300,BTC-USD,Gemini,29836.043590056976,29837.519057912534,29836.781323984753
2024-10-01 09:31:46.400,BTC-USD,Coinbase,29833.65028795091,29835.616905288134,29834.633596619522
2024-10-01 09:31:46.400,BTC-USD,Gemini,29832.905053770755,29834.90053151495,29833.902792642853
2024-10-01 09:31:46.500,BTC-USD,Gemini,29837.00715703507,29838.2571205062,29837.632138770634
2024-10-01 09:31:46.500,BTC-USD,Coinbase,29836.895079174403,29837.658310916795,29837.2766950456
2024-10-01 09:31:46.600,BTC-USD,Gemini,29842.433807335205,29843.04079083501,29842.737299085107
2024-10-01 09:31:46.600,BTC-USD,Coinbase,29842.516296770722,29843.775201014796,29843.14574889276
2024-10-01 09:31:46.700,BTC-USD,Coinbase,29830.71824515882,29831.232361914965,29830.975303536892
2024-10-01 09:31:46.700,BTC-USD,Gemini,29829.893013234072,29830.766745877147,29830.32987955561
2024-10-01 09:31:46.800,BTC-USD,Coinbase,29836.8749949376,29837.822233800078,29837.34861436884
2024-10-01 09:31:46.800,BTC-USD,Gemini,29836.11158356543,29837.964839006625,29837.038211286028
2024-10-01 09:31:46.900,BTC-USD,Coinbase,29835.659082913233,29837.364520478637,29836.511801695935
2024-10-01 09:31:46.900,BTC-USD,Gemini,29835.93460851929,29838.23987330955,29837.08724091442
2024-10-01 09:31:47.000,BTC-USD,Gemini,29844.323839545268,29845.582437552617,29844.953138548943
2024-10-01 09:31:47.000,BTC-USD,Coinbase,29843.596680159517,29844.708769396257,29844.152724777887
2024-10-01 09:31:47.100,BTC-USD,Coinbase,29841.147537469657,29842.932946788507,29842.040242129082
2024-10-01 09:31:47.100,BTC-USD,Gemini,29841.245504313618,29843.094968444075,29842.170236378846
2024-10-01 09:31:47.200,BTC-USD,Coinbase,29837.032648477758,29838.76181719934,29837.89723283855
2024-10-01 09:31:47.200,BTC-USD,Gemini,29837.230402224704,29839.070677655414,29838.15053994006
2024-10-01 09:31:47.300,BTC-USD,Gemini,29836.893615279827,29838.70040705036,29837.797011165094
2024-10-01 09:31:47.300,BTC-USD,Coinbase,29837.545930844568,29838.697159234947,29838.121545039758
2024-10-01 09:31:47.400,BTC-USD,Gemini,29844.103963277703,29844.583011570703,29844.3434874242
2024-10-01 09:31:47.400,BTC-USD,Coinbase,29843.587530803394,29844.321350834936,29843.954440819165
2024-10-01 09:31:47.500,BTC-USD,Gemini,29843.184352418208,29845.566756166052,29844.375554292128
2024-10-01 09:31:47.500,BTC-USD,Coinbase,29843.25025727708,29844.964720813,29844.10748904504
2024-10-01 09:31:47.600,BTC-USD,Gemini,29830.869975709855,29834.261763962808,29832.565869836333
2024-10-01 09:31:47.600,BTC-USD,Coinbase,29831.407185370917,29833.288533181796,29832.347859276357
2024-10-01 09:31:47.700,BTC-USD,Coinbase,29835.328158383058,29836.193927052165,29835.76104271761
2024-10-01 09:31:47.700,BTC-USD,Gemini,29834.332438642796,29836.443699267154,29835.388068954977
2024-10-01 09:31:47.800,BTC-USD,Gemini,29827.390573327964,29827.298124444816,29827.344348886392
2024-10-01 09:31:47.800,BTC-USD,Coinbase,29827.424741796716,29828.03737239609,29827.731057096404
2024-10-01 09:31:47.900,BTC-USD,Coinbase,29821.965869818116,29823.73247285386,29822.849171335987
2024-10-01 09:31:47.900,BTC-USD,Gemini,29822.150405032957,29824.18834490679,29823.169374969875
2024-10-01 09:31:48.000,BTC-USD,Coinbase,29816.346569542307,29817.758953482837,29817.052761512572
2024-10-01 09:31:48.000,BTC-USD,Gemini,29816.456892195652,29816.91690785001,29816.686900022833
2024-10-01 09:31:48.100,BTC-USD,Coinbase,29807.4355687278,29808.325256899363,29807.88041281358
2024-10-01 09:31:48.100,BTC-USD,Gemini,29807.353603530642,29807.561330378656,29807.45746695465
2024-10-01 09:31:48.200,BTC-USD,Gemini,29800.592120415226,29801.579899319386,29801.086009867307
2024-10-01 09:31:48.200,BTC-USD,Coinbase,29801.249090926434,29802.007615123624,29801.62835302503
2024-10-01 09:31:48.300,BTC-USD,Gemini,29796.63853998353,29797.46818973722,29797.053364860374
2024-10-01 09:31:48.300,BTC-USD,Coinbase,29796.076402834915,29797.321845080973,29796.699123957944
2024-10-01 09:31:48.400,BTC-USD,Gemini,29791.745129344792,29794.398380131828,29793.07175473831
2024-10-01 09:31:48.400,BTC-USD,Coinbase,29792.69762504808,29794.588314679124,29793.642969863602
2024-10-01 09:31:48.500,BTC-USD,Gemini,29792.29174005484,29793.90654327336,29793.099141664097
2024-10-01 09:31:48.500,BTC-USD,Coinbase,29793.001328142986,29793.752067655703,29793.376697899344
2024-10-01 09:31:48.600,BTC-USD,Gemini,29791.539958564583,29792.928477162983,29792.234217863785
2024-10-01 09:31:48.600,BTC-USD,Coinbase,29790.9150931812,29792.49847958967,29791.706786385435
2024-10-01 09:31:48.700,BTC-USD,Coinbase,29783.86496457999,29784.744568564172,29784.30476657208
2024-10-01 09:31:48.700,BTC-USD,Gemini,29784.768502202307,29785.10209974589,29784.9353009741
2024-10-01 09:31:48.800,BTC-USD,Coinbase,29782.702553970987,29784.090076597473,29783.39631528423
2024-10-01 09:31:48.800,BTC-USD,Gemini,29783.6489903928,29784.589225736545,29784.119108064675
2024-10-01 09:31:48.900,BTC-USD,Coinbase,29787.675925827454,29788.844069767787,29788.25999779762
2024-10-01 09:31:48.900,BTC-USD,Gemini,29786.876294058195,29789.439104832018,29788.157699445106
2024-10-01 09:31:49.000,BTC-USD,Coinbase,29792.326239897102,29793.675862996042,29793.001051446572
2024-10-01 09:31:49.000,BTC-USD,Gemini,29793.320014135235,29794.445112077614,29793.882563106425
2024-10-01 09:31:49.100,BTC-USD,Gemini,29793.866090605556,29794.5287389288,29794.19741476718
2024-10-01 09:31:49.100,BTC-USD,Coinbase,29793.32292732122,29794.02569840698,29793.6743128641
2024-10-01 09:31:49.200,BTC-USD,Coinbase,29795.874012497436,29797.66848429807,29796.771248397752
2024-10-01 09:31:49.200,BTC-USD,Gemini,29795.51703215455,29796.953327744224,29796.235179949384
2024-10-01 09:31:49.300,BTC-USD,Gemini,29799.323364955435,29801.810677293506,29800.567021124472
2024-10-01 09:31:49.300,BTC-USD,Coinbase,29800.24404415481,29802.2210466948,29801.232545424806
2024-10-01 09:31:49.400,BTC-USD,Coinbase,29807.41817323829,29808.66344340982,29808.040808324055
2024-10-01 09:31:49.400,BTC-USD,Gemini,29808.21762313318,29807.767141149285,29807.99238214123
2024-10-01 09:31:49.500,BTC-USD,Coinbase,29815.970649119416,29817.075472808734,29816.523060964075
2024-10-01 09:31:49.500,BTC-USD,Gemini,29815.980251050503,29817.96607102868,29816.97316103959
2024-10-01 09:31:49.600,BTC-USD,Coinbase,29814.079071962846,29815.764268179064,29814.921670070955
2024-10-01 09:31:49.600,BTC-USD,Gemini,29813.699651061987,29815.38214798375,29814.540899522868
2024-10-01 09:31:49.700,BTC-USD,Coinbase,29813.187185961735,29813.939582076844,29813.56338401929
2024-10-01 09:31:49.700,BTC-USD,Gemini,29812.75508201137,29814.280652919093,29813.51786746523
2024-10-01 09:31:49.800,BTC-USD,Coinbase,29820.624656092194,29821.230101639725,29820.92737886596
2024-10-01 09:31:49.800,BTC-USD,Gemini,29820.88416483073,29821.320522023754,29821.102343427243
2024-10-01 09:31:49.900,BTC-USD,Coinbase,29827.9455521708,29829.51991473492,29828.73273345286
2024-10-01 09:31:49.900,BTC-USD,Gemini,29827.901732228514,29828.537048612612,29828.219390420563
2024-10-01 09:31:50.000,BTC-USD,Coinbase,29835.776176217983,29837.09585988805,29836.436018053017
2024-10-01 09:31:50.000,BTC-USD,Gemini,29835.03213752833,29837.21171459933,29836.12192606383
2024-10-01 09:31:50.100,BTC-USD,Coinbase,29823.994282677755,29825.44216411376,29824.718223395757
2024-10-01 09:31:50.100,BTC-USD,Gemini,29822.99461058692,29824.611485577254,29823.80304808209
2024-10-01 09:31:50.200,BTC-USD,Coinbase,29823.348132132236,29823.891420749485,29823.61977644086
2024-10-01 09:31:50.200,BTC-USD,Gemini,29823.35843024957,29824.851933650207,29824.10518194989
2024-10-01 09:31:50.300,BTC-USD,Coinbase,29806.444620361934,29808.239780151238,29807.342200256586
2024-10-01 09:31:50.300,BTC-USD,Gemini,29805.95894416802,29807.71327491161,29806.836109539814
2024-10-01 09:31:50.400,BTC-USD,Gemini,29809.893953993604,29812.010783673024,29810.952368833314
2024-10-01 09:31:50.400,BTC-USD,Coinbase,29810.24125309565,29811.742506615774,29810.991879855712
2024-10-01 09:31:50.500,BTC-USD,Coinbase,29810.935897175215,29811.604019378843,29811.26995827703
2024-10-01 09:31:50.500,BTC-USD,Gemini,29810.83844935578,29811.29457068134,29811.066510018558
2024-10-01 09:31:50.600,BTC-USD,Gemini,29810.819268160627,29812.527968716957,29811.673618438792
2024-10-01 09:31:50.600,BTC-USD,Coinbase,29810.78511455397,29812.27659693386,29811.530855743917
2024-10-01 09:31:50.700,BTC-USD,Gemini,29809.216189772724,29811.221308520257,29810.21874914649
2024-10-01 09:31:50.700,BTC-USD,Coinbase,29809.857348256617,29811.82741577559,29810.842382016104
2024-10-01 09:31:50.800,BTC-USD,Coinbase,29816.916263459112,29817.80221458406,29817.359239021585
2024-10-01 09:31:50.800,BTC-USD,Gemini,29816.583962581208,29818.258871113972,29817.42141684759
